,5-day success,5-day return,5-day p-value,5-day hit ratio,5-day sharpe,5-day cohen d,20-day success,20-day return,20-day p-value,20-day hit ratio,20-day sharpe,20-day cohen d,60-day success,60-day return,60-day p-value,60-day hit ratio,60-day sharpe,60-day cohen d
GNRC,False,0.011589154540788661,0.22755076221215853,0.2727272727272727,0.38762721299741365,0.38762721299741365,False,0.019768919642388198,0.4789528130726368,0.45454545454545453,0.22175001387362162,0.22175001387362162,False,-0.00851762840355001,0.8715831300800096,0.7272727272727273,-0.05000447896344163,-0.05000447896344163
GOOG,False,0.028418372482986023,0.13168524367883505,0.375,0.6033263424480249,0.6033263424480249,False,0.09217706024035717,0.04099953688960093,0.125,0.8838403428811868,0.8838403428811868,False,0.10119383293461379,0.0324967555762922,0.125,0.9402297361902356,0.9402297361902356
GOOGL,False,-0.013000621891383402,0.31298356366835633,0.8,-0.5158062950057455,-0.5158062950057455,False,0.010710225188630119,0.6124318714567465,0.4,0.2453629385581918,0.2453629385581918,False,0.057611978905963035,0.027681748182413216,0.0,1.51339161517458,1.51339161517458
GPC,False,0.024257581945608803,0.0020198550478500274,0.24,0.692555022162715,0.692555022162715,False,0.0318352837519422,0.034843703991874385,0.4,0.4473864635348604,0.4473864635348604,False,0.04221283326189121,0.26723246153141084,0.3181818181818182,0.24299118075927437,0.24299118075927437
GPN,False,0.007132414652910095,0.5983593816853993,0.38461538461538464,0.1500662309022814,0.1500662309022814,False,0.040860131279776585,0.23137348413490708,0.5,0.3657093886626118,0.3657093886626118,False,0.048519405852782894,0.22819273650056676,0.3333333333333333,0.3683896282071795,0.3683896282071795
GRMN,False,0.034846164854184666,0.0394201139094298,0.2222222222222222,0.8194496826974095,0.8194496826974095,False,0.050003585255951895,0.073116311977915,0.2222222222222222,0.6873806658922319,0.6873806658922319,False,0.07478807096069677,0.2063612061550736,0.3333333333333333,0.45838420081429154,0.45838420081429154
GS,False,0.015278832828272153,0.24802266929250671,0.42857142857142855,0.4835439943711085,0.4835439943711085,False,0.07952006343073069,0.01904063890997359,0.14285714285714285,1.202479754251389,1.202479754251389,False,0.10309772462139113,0.03198804135151385,0.2857142857142857,1.050821457853719,1.050821457853719
GWW,False,-0.01366856951606855,0.36423024142912364,0.42857142857142855,-0.25129389857083817,-0.25129389857083817,False,-0.012679349068821186,0.5610577696700828,0.5714285714285714,-0.1594327776466799,-0.1594327776466799,False,-0.014743855955952703,0.7142943634593728,0.42857142857142855,-0.10000681870368477,-0.10000681870368477
HAL,False,-0.01596701646934275,0.20195556271409937,0.7142857142857143,-0.5414605663124904,-0.5414605663124904,False,0.02154171628054215,0.7601256516723855,0.7142857142857143,0.12078763263930459,0.12078763263930459,False,0.10055163069334926,0.2458714180343802,0.5714285714285714,0.48602443902975706,0.48602443902975706
HAS,False,-0.008985014720284323,0.4056148427822863,0.6,-0.221402817361297,-0.221402817361297,False,-0.021262614957954753,0.29293304409999854,0.7333333333333333,-0.28215780752672814,-0.28215780752672814,False,0.024703945958637282,0.5711877618811917,0.4666666666666667,0.1497333403018146,0.1497333403018146
HBAN,False,0.010896582745996114,0.4258679753028486,0.5833333333333334,0.2387052842050137,0.2387052842050137,False,0.017528320713862483,0.179733673309435,0.16666666666666666,0.4135966441262089,0.4135966441262089,False,-0.005851924283915085,0.9076670271396691,0.4166666666666667,-0.03426049659877158,-0.03426049659877158
HCA,False,0.007124640655251911,0.4143049941702568,0.5384615384615384,0.23453461951991691,0.23453461951991691,False,0.05296537106708592,0.21435497035349937,0.46153846153846156,0.36363685072784085,0.36363685072784085,False,0.05146804887114042,0.3886814977956379,0.3076923076923077,0.24806918890763377,0.24806918890763377
HD,False,-0.015695722977588762,0.07197995706985166,0.6428571428571429,-0.5234323188623028,-0.5234323188623028,False,-0.008628802687318391,0.5651379072301886,0.6428571428571429,-0.1577529536740293,-0.1577529536740293,False,0.02830486437852622,0.32472294518956824,0.21428571428571427,0.27355239683587107,0.27355239683587107
HIG,False,0.003109022163085335,0.4862663249266168,0.3333333333333333,0.1444504151728505,0.1444504151728505,False,0.007109051763754349,0.3098531621211456,0.30434782608695654,0.2167550179489943,0.2167550179489943,False,-0.005917594262034932,0.8616948711939157,0.391304347826087,-0.03675470251211817,-0.03675470251211817
HII,False,-0.0032507681160548843,0.8301573161923372,0.3333333333333333,-0.06341102724229132,-0.06341102724229132,False,0.030811641286914826,0.15130568390298196,0.25,0.4451723254774569,0.4451723254774569,False,0.012243667286739137,0.6984572579939146,0.5,0.11480738747938896,0.11480738747938896
HLT,False,-0.002287161948212102,0.9172936928694055,0.5,-0.04457928727178642,-0.04457928727178642,False,-0.008339213650284597,0.8961560028773747,0.16666666666666666,-0.0560499025299719,-0.0560499025299719,False,0.04128467262976482,0.530165496119736,0.16666666666666666,0.2751893688327074,0.2751893688327074
HOLX,False,-0.003637270089989724,0.6566751353023358,0.47619047619047616,-0.09846743832232215,-0.09846743832232215,False,0.009867874065265871,0.3877562333973299,0.5238095238095238,0.19267427918861782,0.19267427918861782,False,0.04936019401895879,0.019157381291466366,0.21052631578947367,0.5902724287399709,0.5902724287399709
HON,False,-0.0008710561074478713,0.8418387977360892,0.5555555555555556,-0.047757511100797866,-0.047757511100797866,False,-0.008496317503158582,0.6284617781995386,0.4444444444444444,-0.11615294184799392,-0.11615294184799392,False,0.010321359014321456,0.6801833624333499,0.4444444444444444,0.09885104471539169,0.09885104471539169
HPE,False,0.003259161369151242,0.8070857569482099,0.6,0.07952720364735681,0.07952720364735681,False,0.022834156538869464,0.5650412416704826,0.6,0.1888771909847664,0.1888771909847664,False,0.05467261324166413,0.255457499333871,0.4,0.3840608159737447,0.3840608159737447
HPQ,False,0.017472820311770866,0.0836566886013305,0.3,0.6150130267312722,0.6150130267312722,False,0.05598991630503715,0.10507856370023987,0.3,0.5698024903286718,0.5698024903286718,False,0.06795277120396673,0.22010458155083465,0.2,0.41674626737174325,0.41674626737174325
HRL,False,0.0039981155039780945,0.7293671117377082,0.4,0.11287239039770552,0.11287239039770552,False,0.025861738481041886,0.20777444169015574,0.3,0.42918378677052244,0.42918378677052244,False,0.051297581287623586,0.14513687196525074,0.2,0.5044394590515144,0.5044394590515144
HSIC,False,-0.0012807939908236476,0.8750809648336368,0.3888888888888889,-0.03761690088181335,-0.03761690088181335,False,-0.0060389078806686374,0.542007378343454,0.5,-0.14667559809884506,-0.14667559809884506,False,-0.02181630022672734,0.4288028905144613,0.5555555555555556,-0.1910581713165066,-0.1910581713165066
HST,False,0.01704225405486797,0.1544598599722445,0.4444444444444444,0.35127239118173786,0.35127239118173786,False,0.03764631681599399,0.06304009508334406,0.3888888888888889,0.4688157704820286,0.4688157704820286,False,0.032481764187909296,0.44754861426095227,0.3888888888888889,0.18325882612795547,0.18325882612795547
HSY,False,0.0017812596376497976,0.7302964024920747,0.3333333333333333,0.09080999935475641,0.09080999935475641,False,0.01767626843623326,0.10440839408807977,0.26666666666666666,0.4483758447470506,0.4483758447470506,False,0.054274898829203104,0.025702940988250034,0.26666666666666666,0.64426273548841,0.64426273548841
HUBB,False,0.03022089192571493,0.009653541930603592,0.06666666666666667,0.7732124447383061,0.7732124447383061,False,0.030384349736995116,0.05411270115635866,0.3333333333333333,0.5427849809021648,0.5427849809021648,False,0.03282316127952627,0.43527893929948624,0.26666666666666666,0.20738781727547798,0.20738781727547798
HUM,False,0.051302246825954224,0.01837507873128187,0.2222222222222222,0.9839330595384917,0.9839330595384917,False,0.03141252387423806,0.23971434725479235,0.5555555555555556,0.4233945869065097,0.4233945869065097,False,0.03867467739572794,0.45321631637911486,0.5555555555555556,0.262783697144584,0.262783697144584
HWM,False,-0.00025906449149664605,0.983022173029497,0.4444444444444444,-0.007318077872089695,-0.007318077872089695,False,0.034803141325948576,0.1931209759524743,0.2222222222222222,0.47364290011345894,0.47364290011345894,False,0.01704962731871355,0.7873810849966814,0.3333333333333333,0.09297315606451438,0.09297315606451438
IBM,False,-0.014539083800174506,0.1070133387628313,0.5882352941176471,-0.41418447271338554,-0.41418447271338554,False,-0.01803886311783566,0.25659265844208284,0.5294117647058824,-0.2853495173510814,-0.2853495173510814,False,0.0011501351890512255,0.9647314312831123,0.4117647058823529,0.010893310465498024,0.010893310465498024
ICE,False,-0.008533226317545528,0.11700851745795128,0.6470588235294118,-0.40186526342760676,-0.40186526342760676,False,4.310916974642846e-05,0.9981855830213235,0.3333333333333333,0.0005977237735425387,0.0005977237735425387,False,0.042712605852803676,0.10474242664527905,0.14285714285714285,0.4661014850622039,0.4661014850622039
IDXX,False,0.0028817601900781122,0.7388700703529869,0.5555555555555556,0.07986837772137363,0.07986837772137363,False,0.03285737641885719,0.07171532763275604,0.2222222222222222,0.45269357657144144,0.45269357657144144,False,0.0714219904157309,0.06250777400676058,0.35294117647058826,0.4856158736924526,0.4856158736924526
IEX,False,0.01985326448254041,0.012910857123543873,0.10526315789473684,0.6330483539126539,0.6330483539126539,False,0.021124777222115733,0.2884097427017647,0.3157894736842105,0.2509645574736645,0.2509645574736645,False,0.08251026880883154,0.012892357915249878,0.15789473684210525,0.6332024001048694,0.6332024001048694
IFF,False,0.00206686112529423,0.8101560887940604,0.3684210526315789,0.055927558877804165,0.055927558877804165,False,0.018296376547959674,0.22638025408789222,0.47368421052631576,0.28736689616073346,0.28736689616073346,False,0.04951688642124193,0.049187912161612495,0.3157894736842105,0.4839004368603155,0.4839004368603155
INCY,False,-0.05188942362921648,0.10609722028565917,0.7142857142857143,-0.718318986776348,-0.718318986776348,False,-0.10522313974087728,0.07403533311056888,0.8571428571428571,-0.8165568888870336,-0.8165568888870336,False,-0.07820059396402504,0.20365136312200283,0.5714285714285714,-0.53912489712129,-0.53912489712129
INTC,False,-0.023033904367661683,0.3209117020180718,0.6,-0.26569730976161215,-0.26569730976161215,False,-0.03648956795446109,0.29343216340655237,0.7333333333333333,-0.28185419861611893,-0.28185419861611893,False,0.039059205425894666,0.31829106562938897,0.4,0.26719339250649976,0.26719339250649976
INTU,False,0.002585835194213093,0.8481807737715938,0.5,0.062306766995665334,0.062306766995665334,False,0.013361185501869387,0.6184269211841706,0.4,0.16310947525242167,0.16310947525242167,False,0.05839999540531835,0.04724544811148568,0.2,0.7263146747801085,0.7263146747801085
INVH,True,-0.008955010546015482,0.0041109880192291845,0.875,-1.479660919798376,-1.479660919798376,False,-0.0071929038604179735,0.7410283325670729,0.625,-0.12158310689854146,-0.12158310689854146,False,0.0022587299906831892,0.9364091115530407,0.375,0.029237083882759928,0.029237083882759928
IP,False,0.004763215778042285,0.5079025151704812,0.47058823529411764,0.16426500022009524,0.16426500022009524,False,-0.005702657761515815,0.7450544807666835,0.6470588235294118,-0.08024177092930031,-0.08024177092930031,False,-0.017548198163457977,0.6272303387920335,0.5882352941176471,-0.12008969765801981,-0.12008969765801981
IPG,False,0.022958168499256304,0.05384339951343381,0.1875,0.5230395164130022,0.5230395164130022,False,0.022615478929624552,0.2390670471978914,0.4375,0.3065215894869436,0.3065215894869436,False,0.05225408264394223,0.12727130529030445,0.26666666666666666,0.4185929206615738,0.4185929206615738
IQV,False,0.0030820786126946175,0.7816091493580234,0.4444444444444444,0.09557476240510983,0.09557476240510983,False,0.034263769699953914,0.24991713397323162,0.2222222222222222,0.41351824182713276,0.41351824182713276,False,0.0865686820239906,0.055449939214072604,0.2222222222222222,0.7465722870136274,0.7465722870136274
IR,False,0.026072874467501665,0.14256394111315773,0.14285714285714285,0.6376471560892447,0.6376471560892447,False,-0.0017395237999140128,0.942102502127155,0.5714285714285714,-0.02861995615642884,-0.02861995615642884,False,-0.034262653423870346,0.44459259609418683,0.7142857142857143,-0.3091946556083254,-0.3091946556083254
IRM,False,-0.04759234659116715,0.07157351835128781,0.875,-0.7500277033801263,-0.7500277033801263,False,-0.05460135350636611,0.1269131614819276,0.75,-0.6122906079337395,-0.6122906079337395,False,0.05928768030999401,0.12282393309514902,0.375,0.6202308721086187,0.6202308721086187
ISRG,False,0.022722206853387515,0.011619052803762273,0.3,0.9981116513391938,0.9981116513391938,False,0.029732901004965284,0.32932644997825566,0.5,0.3261188118515483,0.3261188118515483,False,0.08155337745644402,0.07146260519976116,0.2,0.645930736959301,0.645930736959301
IT,False,0.00537191888486561,0.413451133305789,0.4166666666666667,0.2453697120031733,0.2453697120031733,False,0.05494166589260658,0.037378556768363665,0.25,0.683166002593317,0.683166002593317,False,0.11549566745555216,0.062087561257532724,0.25,0.599392899829511,0.599392899829511
ITW,False,-0.004909738553394985,0.3262854126051423,0.47368421052631576,-0.2315106372608595,-0.2315106372608595,False,0.02243588856958044,0.023186648783427206,0.2222222222222222,0.5880628844682175,0.5880628844682175,False,0.06524345373696623,0.014623095932176184,0.3888888888888889,0.6405763236487874,0.6405763236487874
IVZ,False,0.006054855390720888,0.7475060586074651,0.3333333333333333,0.1110858544287281,0.1110858544287281,True,-0.09195522532813746,0.03340089309311121,0.8571428571428571,-1.0384679901959182,-1.0384679901959182,False,-0.15182253440314436,0.10742286025715331,0.7142857142857143,-0.7149340027973466,-0.7149340027973466
J,False,0.023521224900567128,0.06219932791263488,0.25,0.7836448007389876,0.7836448007389876,False,0.020246914087057186,0.47374623244508374,0.375,0.26764506575486335,0.26764506575486335,False,0.11406843176468139,0.010875495006250608,0.25,1.2153038076776879,1.2153038076776879
JBHT,False,0.002326162827917303,0.7403404126214077,0.5,0.09048634389795655,0.09048634389795655,False,0.011239400063459304,0.5987449214470116,0.5,0.1441541175755678,0.1441541175755678,False,0.02597884634504574,0.4022299806314802,0.35714285714285715,0.2314281717278563,0.2314281717278563
JBL,False,0.005157451777563049,0.8432795142463954,0.3333333333333333,0.08500199220229047,0.08500199220229047,False,0.03610907485962898,0.5044560435629861,0.16666666666666666,0.29344038776628184,0.29344038776628184,False,0.11103591303891198,0.3008263075442373,0.16666666666666666,0.47093707749885116,0.47093707749885116
JCI,False,0.0071156801621797385,0.6383115031683066,0.5,0.15381166193913023,0.15381166193913023,False,-0.004419986079977056,0.8764995121579467,0.4,-0.05056130425619053,-0.05056130425619053,False,-0.04563390832416988,0.22988872198768315,0.7,-0.4072877428558025,-0.4072877428558025
JKHY,False,-0.0071601346026345936,0.16067088782894395,0.5,-0.4834428202457813,-0.4834428202457813,False,0.002399154008277171,0.8398216297610546,0.4,0.06579125180967584,0.06579125180967584,False,0.07732473316789967,0.007711572115713602,0.2,1.0793197541486004,1.0793197541486004
JNJ,False,-0.0006642078243754598,0.912707975890789,0.6111111111111112,-0.026225818866347277,-0.026225818866347277,False,0.015647077449746853,0.17937003573515184,0.4444444444444444,0.3300861865164739,0.3300861865164739,False,0.03568982520779321,0.017542801119193065,0.3333333333333333,0.6199736502055418,0.6199736502055418
JPM,False,0.012889536588422013,0.06293221309952615,0.05,0.44171070127597345,0.44171070127597345,False,0.02380886928382071,0.3007437508375943,0.42105263157894735,0.2444374503096295,0.2444374503096295,False,0.05827434243859658,0.014787618431344952,0.10526315789473684,0.6184245228117825,0.6184245228117825
K,False,0.004903066545288311,0.6484367966108868,0.45454545454545453,0.14171045587542294,0.14171045587542294,False,0.01674120048316574,0.38164079558084285,0.45454545454545453,0.27593402038220555,0.27593402038220555,False,-0.03151491743191151,0.28391483748262303,0.6363636363636364,-0.341411433508575,-0.341411433508575
KDP,False,-0.005894223059693724,0.6220189496153343,0.38095238095238093,-0.10927080327566846,-0.10927080327566846,False,0.011720245598468541,0.42973052104678244,0.38095238095238093,0.17588059198663808,0.17588059198663808,False,0.0625762998972337,0.0005203933374737309,0.2,0.9323097021637677,0.9323097021637677
KEY,False,-0.017896039031064744,0.12956994028617505,0.6428571428571429,-0.4325369003485309,-0.4325369003485309,False,-0.08267177854063187,0.08998565206114517,0.5714285714285714,-0.48956679672623377,-0.48956679672623377,False,-0.06500182865072845,0.1605238104559652,0.6428571428571429,-0.3977653047487682,-0.3977653047487682
KEYS,False,0.011014761951081024,0.541484671605931,0.5555555555555556,0.21256769644573859,0.21256769644573859,False,0.04645883832898626,0.11946719624058504,0.4444444444444444,0.5810568808575686,0.5810568808575686,False,0.0630019827773,0.2331176303276497,0.375,0.4614246108755208,0.4614246108755208
KHC,False,-0.003906681905629111,0.31004104971302904,0.7058823529411765,-0.25427040210082774,-0.25427040210082774,False,-0.014826873252183648,0.376195935986693,0.4117647058823529,-0.22076995731322777,-0.22076995731322777,False,0.013914192616725218,0.6488028361090754,0.5333333333333333,0.12016544827320227,0.12016544827320227
KIM,False,0.012111708140916992,0.12567607300752434,0.25,0.40544528037332367,0.40544528037332367,False,0.018926645795310976,0.5871046280168049,0.4375,0.1387393708331587,0.1387393708331587,False,-0.030316327969728017,0.6206418205285242,0.625,-0.1263430769537765,-0.1263430769537765
KKR,False,0.012890396640593629,0.23036382314832085,0.35714285714285715,0.3363328818674335,0.3363328818674335,False,0.07897303635363127,0.004485611504632909,0.21428571428571427,0.9164313588459588,0.9164313588459588,False,0.1265720116170102,0.029766963525290874,0.21428571428571427,0.6521171490957678,0.6521171490957678
KLAC,False,0.04557930236191361,0.028350108472735322,0.45454545454545453,0.7720120016863568,0.7720120016863568,False,0.061529124486959436,0.06610339132232221,0.2727272727272727,0.6218842801229706,0.6218842801229706,False,0.05424594858062338,0.362545342697023,0.45454545454545453,0.2876604200209577,0.2876604200209577
KMB,False,0.0020780686169466567,0.6509825558689204,0.5,0.12375613436555248,0.12375613436555248,False,-0.010731661456079804,0.38914955636657544,0.6428571428571429,-0.23811562737413608,-0.23811562737413608,False,0.01967131122710957,0.25411768189495654,0.42857142857142855,0.3188928533429461,0.3188928533429461
KMI,False,0.00682747326656028,0.41148853418393994,0.4666666666666667,0.21857576037202223,0.21857576037202223,False,-0.0075958228396537505,0.768034722602769,0.4,-0.07765002456971155,-0.07765002456971155,False,0.01761607851903686,0.5830296681675425,0.13333333333333333,0.14509718325556514,0.14509718325556514
KMX,False,-0.0035597143832303596,0.8305748778987528,0.7142857142857143,-0.05834663221683877,-0.05834663221683877,False,-0.023920121308985853,0.4885986997173113,0.5714285714285714,-0.1904897931956027,-0.1904897931956027,False,-0.0733729071242708,0.13341624003067903,0.7692307692307693,-0.44647877814730513,-0.44647877814730513
KO,False,0.005933233141684359,0.0925712002364472,0.4583333333333333,0.3582399026685319,0.3582399026685319,False,0.014184842401720443,0.17110016435270528,0.375,0.2883896516750171,0.2883896516750171,False,0.0551658030238532,0.000210409868404523,0.2608695652173913,0.923973835120555,0.923973835120555
KR,True,-0.03132121145602635,0.026140552713630284,0.8181818181818182,-0.7862727866365339,-0.7862727866365339,False,-0.02454708683457382,0.10470644044454103,0.5454545454545454,-0.5379627570286977,-0.5379627570286977,False,-0.04497914061590048,0.09413297928835417,0.6363636363636364,-0.5576242350783647,-0.5576242350783647
KVUE,False,,,,,,False,,,,,,False,,,,,
L,False,-0.003697102433070926,0.8019595400979563,0.5555555555555556,-0.08642972657253414,-0.08642972657253414,False,0.015308072560907307,0.3418556299145654,0.4444444444444444,0.3368208952213341,0.3368208952213341,False,0.05604177244851992,0.03478168273624333,0.2222222222222222,0.8462297287835042,0.8462297287835042
LDOS,False,0.0072739677433983135,0.6037537791762871,0.46153846153846156,0.14783206859673043,0.14783206859673043,False,0.03275951521876011,0.1334229996199702,0.3076923076923077,0.446470227466131,0.446470227466131,False,0.09059592525899827,0.00019573938842568734,0.0,1.4634177916030553,1.4634177916030553
LEN,False,-0.010497003548702205,0.20272613534238332,0.7,-0.29501914655876726,-0.29501914655876726,False,-0.011119035018587136,0.480859411870585,0.7,-0.16078506110598628,-0.16078506110598628,False,0.04992660781428237,0.10169584064409884,0.21052631578947367,0.3956918620744208,0.3956918620744208
LH,False,-0.007331718913785667,0.3546912218761614,0.6153846153846154,-0.2670083144679259,-0.2670083144679259,False,-0.02053560677670467,0.2177185207370492,0.6153846153846154,-0.36080485966633186,-0.36080485966633186,False,0.014097299882157466,0.21818899792617252,0.46153846153846156,0.3604115712458444,0.3604115712458444
LHX,False,0.005048570915845397,0.6563988457982921,0.42857142857142855,0.17683274827505135,0.17683274827505135,False,-0.01374558656866709,0.5318054541613723,0.42857142857142855,-0.2506882253732103,-0.2506882253732103,False,0.027902777704449083,0.49655031016729556,0.3333333333333333,0.29918175328951024,0.29918175328951024
LII,False,0.027815379354333286,0.022330831322607318,0.25,0.6367473817212466,0.6367473817212466,False,0.0025895055817667934,0.9243172144219065,0.375,0.024151823719745256,0.024151823719745256,False,0.02310466127954902,0.5773372841765718,0.5625,0.14241632928865391,0.14241632928865391
LIN,False,0.005423621124632538,0.5576723351059525,0.38461538461538464,0.16726846864260303,0.16726846864260303,False,0.00013113583741981386,0.9928975255458004,0.6666666666666666,0.002628708374471894,0.002628708374471894,False,0.05063619302590322,0.056336996022159254,0.3333333333333333,0.6155923575235012,0.6155923575235012
LKQ,False,0.01522583717006473,0.14803111677925018,0.4,0.3953211986093228,0.3953211986093228,True,-0.04273523603339915,0.00731575458284281,0.8571428571428571,-0.8484668587871468,-0.8484668587871468,False,-0.01027320520857323,0.8500646351354342,0.42857142857142855,-0.05153854939872473,-0.05153854939872473
LLY,False,-0.013462624154914202,0.2051236318565383,0.5,-0.3105584064312235,-0.3105584064312235,False,-0.0012270434213787792,0.9213925079964915,0.5555555555555556,-0.023606888554675763,-0.023606888554675763,False,0.0873625368476626,0.0033775256062557255,0.0625,0.8693146785832094,0.8693146785832094
LMT,False,0.01337452248022759,0.13266340017476957,0.26666666666666666,0.4122524018734898,0.4122524018734898,False,0.02071659542615168,0.11875777678649063,0.3333333333333333,0.4290930339550192,0.4290930339550192,False,0.028875985284632,0.33235966631499647,0.4666666666666667,0.2592635212090376,0.2592635212090376
LNT,False,-0.0002482440261128578,0.9745075332932871,0.45454545454545453,-0.009878713621838899,-0.009878713621838899,False,0.02088050542333054,0.2708946571304399,0.2727272727272727,0.3513872416368891,0.3513872416368891,False,0.038340050411663815,0.19071686869962187,0.5454545454545454,0.42320555707205426,0.42320555707205426
LOW,False,0.011287540007235189,0.4578190829992066,0.5833333333333334,0.22212702983501748,0.22212702983501748,False,-0.01762326676821706,0.49969928577300116,0.5833333333333334,-0.20147943950450323,-0.20147943950450323,False,0.054094802900026585,0.2952297245308841,0.5,0.3172608484399477,0.3172608484399477
LRCX,False,0.032887704231617965,0.005565128926632099,0.0,1.394888290868319,1.394888290868319,False,0.12194491003065545,0.008342379571930184,0.125,1.2851630791565793,1.2851630791565793,False,0.1333366595217311,0.12183609807482053,0.2857142857142857,0.6805964979843017,0.6805964979843017
LULU,False,0.020759721242036695,0.04508068405761511,0.3333333333333333,0.7907836723288347,0.7907836723288347,False,0.10950736896392378,0.0021594636836326005,0.0,1.4809820362180348,1.4809820362180348,False,0.14491363693670678,0.004422876588555409,0.1111111111111111,1.3064266620423397,1.3064266620423397
LUV,False,-0.006571621808162106,0.7271348583751842,0.625,-0.1284307602036095,-0.1284307602036095,False,0.014923140571679552,0.8420059268663417,0.75,0.07313691923716724,0.07313691923716724,False,-0.05215111195229208,0.6259827440968257,0.75,-0.1801801930860342,-0.1801801930860342
LVS,False,-0.007382186539958357,0.6594438815821815,0.6,-0.1440855307704065,-0.1440855307704065,False,0.026582577698439303,0.4936259710321841,0.4,0.22562624341223245,0.22562624341223245,False,0.09529378239345056,0.14639561627863024,0.5555555555555556,0.5361616340574016,0.5361616340574016
LW,False,0.024036194137175514,0.10152830376925885,0.5454545454545454,0.5436729835779001,0.5436729835779001,False,0.024692759884051774,0.5019056313867731,0.4,0.22120723960569924,0.22120723960569924,False,-0.01616427949267992,0.7416266971878586,0.4,-0.10753062125963352,-0.10753062125963352
LYB,False,-0.014096025412753089,0.2370901129557879,0.8,-0.400538413640203,-0.400538413640203,False,-0.013310615682957948,0.543286996080794,0.6,-0.19976403969655776,-0.19976403969655776,False,0.065785664704797,0.056463456046108654,0.2222222222222222,0.7427024551865967,0.7427024551865967
LYV,False,0.009716220656216594,0.7088933866431024,0.5714285714285714,0.1480055401868039,0.1480055401868039,False,-0.0012756349403037096,0.9768729779346994,0.2857142857142857,-0.011421473880276973,-0.011421473880276973,False,0.0447901851746154,0.394583638345749,0.2857142857142857,0.3465335355501967,0.3465335355501967
MA,False,0.023332681877965555,0.36522676020039346,0.3333333333333333,0.4063855289273482,0.4063855289273482,False,0.007015059833292796,0.8630165139675388,0.5,0.07414478143317436,0.07414478143317436,False,0.10524848732804352,0.024192239431538164,0.0,1.3034077295519342,1.3034077295519342
MAA,False,0.002198333362582897,0.747982246169556,0.5,0.08771672314410926,0.08771672314410926,False,0.015132812818312118,0.22147278623121838,0.46153846153846156,0.35768550721266323,0.35768550721266323,False,0.01655345741927614,0.5010821075714962,0.23076923076923078,0.1923960285693518,0.1923960285693518
MAR,False,0.011686425727803703,0.25411412778856735,0.3333333333333333,0.25622780987216864,0.25622780987216864,False,0.05556668916570463,0.005381106778621419,0.2857142857142857,0.6810772568561758,0.6810772568561758,False,0.0875217840645783,0.00010507991697125647,0.14285714285714285,1.050907617930819,1.050907617930819
MAS,False,0.020701573322174528,0.030769443475615558,0.16666666666666666,0.7148770179452009,0.7148770179452009,False,-0.00962417121927566,0.7633651307118059,0.75,-0.08909545962941974,-0.08909545962941974,False,0.012696676857468123,0.7408282067549375,0.3333333333333333,0.09792576511476596,0.09792576511476596
MCD,False,0.005397755224434963,0.4835698597105018,0.1,0.23105652337866142,0.23105652337866142,False,0.009169912446726403,0.32247356448508907,0.3,0.33103902855495787,0.33103902855495787,False,0.030497962436142022,0.3989743388538154,0.5,0.27999079738890315,0.27999079738890315
MCHP,False,-0.00819296347581083,0.4549330625796919,0.46153846153846156,-0.21417104564774456,-0.21417104564774456,False,0.03809499887962517,0.12303190478094296,0.5384615384615384,0.460085566393929,0.460085566393929,False,0.03662182524375321,0.3649255232270664,0.38461538461538464,0.2611765439045573,0.2611765439045573
MCK,False,0.04044698470417375,0.010420321362350484,0.13333333333333333,0.7632491555095573,0.7632491555095573,False,0.0550248491510347,0.029532024446031754,0.2,0.625639729689978,0.625639729689978,False,0.05173452289693236,0.07826481268699,0.4666666666666667,0.49051064741613437,0.49051064741613437
MCO,False,0.01324946457110818,0.24660317991881442,0.6666666666666666,0.41668849777123906,0.41668849777123906,False,0.0380486731836954,0.14785582163521915,0.2222222222222222,0.533950908750255,0.533950908750255,False,0.033273949142955214,0.3861123212279496,0.375,0.32676881219060555,0.32676881219060555
MDLZ,False,0.0004812063753560391,0.9513726562378175,0.47058823529411764,0.01502423941543525,0.01502423941543525,False,0.03469373753591611,0.00035796210966821843,0.058823529411764705,1.093224272057914,1.093224272057914,False,0.046231664340914684,0.000782265254233118,0.17647058823529413,1.002159465867442,1.002159465867442
MDT,False,0.00585910653513092,0.24590202744336484,0.35294117647058826,0.2921406343222424,0.2921406343222424,False,0.00993858653042623,0.1442980674256249,0.29411764705882354,0.37231412473729864,0.37231412473729864,False,0.004404794700740421,0.8583318022567202,0.375,0.04539872505285572,0.04539872505285572
MET,False,-0.032889509421556495,0.30412653399816547,0.375,-0.39204259587613455,-0.39204259587613455,False,-0.008199910301686722,0.8241897527094921,0.5,-0.08154378671442149,-0.08154378671442149,False,-0.03281271588536354,0.43871821630013297,0.375,-0.29026051557451765,-0.29026051557451765
META,False,0.03149643117786419,0.052426032491625654,0.18181818181818182,0.6633760415678969,0.6633760415678969,False,-0.07195236755484183,0.16116874864925682,0.45454545454545453,-0.456251570828169,-0.456251570828169,False,-0.050236542441724506,0.5015895497815686,0.36363636363636365,-0.21020096246239967,-0.21020096246239967
MGM,False,0.0036766726431022505,0.7469974806202553,0.7272727272727273,0.0999970557656068,0.0999970557656068,False,0.06189704128831466,0.09205136997950804,0.2727272727272727,0.5617337937813934,0.5617337937813934,False,0.117812909833817,0.017481660083658503,0.18181818181818182,0.856962234374685,0.856962234374685
